temperature,mixing_speed,residence_time,feed_composition,moisture,viscosity,purity,color_deviation
60.66,796.03,25.06,0.663,12.433,280.37,97.173,4.3
84.97,262.91,33.17,0.626,8.967,562.84,99.319,5.768
88.88,137.68,39.97,0.69,9.809,625.89,99.395,6.123
61.15,232.91,18.56,0.839,12.625,610.15,97.069,2.786
75.59,127.27,47.08,0.834,9.832,651.96,98.217,4.125
105.62,374.27,25.13,0.626,8.844,465.83,98.348,5.791
68.23,661.68,43.12,0.408,9.928,348.78,97.767,6.089
92.12,338.87,17.91,0.613,9.653,500.26,97.949,5.737
72.91,410.93,44.41,0.703,10.109,493.32,98.186,5.552
60.73,572.91,16.41,0.679,13.071,421.87,96.089,4.905
74.47,456.23,31.27,0.726,10.678,462.75,98.569,5.158
118.55,703.01,22.36,0.477,7.721,269.44,97.354,6.829
108.09,706.22,47.42,0.723,6.963,290.54,97.979,4.416
117.57,106.94,23.1,0.491,7.781,602.95,96.752,6.257
89.27,644.63,54.09,0.775,9.057,349.38,97.789,3.725
66.58,422.51,54.59,0.57,10.513,488.05,96.423,5.672
92.88,792.19,19.82,0.755,9.773,271.44,98.467,4.552
87.26,438.26,40.69,0.424,9.382,465.41,99.057,6.658
110.66,790.83,14.39,0.604,8.84,238.57,97.21,5.615
65.88,628.2,29.58,0.753,11.679,381.35,98.675,5.18
89.29,274.02,45.67,0.513,9.172,545.34,98.864,6.02
69.0,476.88,42.97,0.798,11.012,460.46,98.091,4.581
79.48,794.49,41.24,0.715,9.744,264.6,98.895,4.504
104.24,700.27,24.13,0.694,8.919,303.95,98.274,5.191
88.56,168.16,28.9,0.577,9.49,621.79,98.578,6.731
82.55,594.46,15.15,0.641,10.462,383.1,98.294,5.941
83.67,341.91,45.95,0.699,9.111,527.25,98.828,5.02
87.57,104.89,35.19,0.636,9.395,655.77,98.926,6.229
107.1,382.44,45.44,0.749,6.72,477.79,98.058,5.447
113.53,264.33,22.45,0.617,8.325,520.4,97.846,6.309
117.32,673.21,26.22,0.501,6.347,310.51,97.473,6.769
107.21,336.13,26.71,0.507,9.325,508.65,97.729,6.422
78.92,679.27,11.29,0.403,11.843,325.36,97.253,6.329
101.29,100.42,27.05,0.55,8.605,630.32,98.507,6.332
86.26,315.47,50.17,0.774,8.827,538.48,98.57,5.214
75.28,268.82,54.86,0.797,9.595,576.82,97.678,4.407
110.45,263.5,35.91,0.501,7.283,529.41,98.41,6.289
62.31,147.73,32.78,0.88,11.718,647.87,97.351,3.46
114.11,230.99,11.54,0.651,8.432,550.49,96.146,4.544
87.69,488.88,53.96,0.858,8.507,440.17,98.201,3.867
98.23,303.95,10.65,0.753,9.908,532.57,97.18,5.159
99.56,392.18,57.24,0.761,6.876,478.86,96.688,4.964
113.71,363.81,34.46,0.443,7.329,468.5,97.864,8.245
98.2,713.13,27.1,0.51,9.008,300.44,98.503,6.478
96.84,733.71,56.21,0.404,7.615,280.61,97.752,7.042
64.0,445.07,11.22,0.758,12.46,478.99,96.347,3.465
91.1,331.11,39.07,0.572,9.385,514.07,98.926,5.875
69.01,174.76,37.45,0.793,10.703,619.05,98.128,4.202
104.25,767.38,20.97,0.569,8.874,256.41,98.547,5.508
90.73,142.16,31.44,0.81,9.931,632.68,99.188,4.415
100.81,308.36,42.61,0.465,7.912,518.47,98.273,6.012
62.5,308.65,46.36,0.487,10.914,569.43,96.816,5.383
65.09,324.28,10.04,0.57,12.424,545.07,96.087,5.992
102.98,215.0,56.84,0.604,7.596,572.26,96.655,6.148
64.33,648.21,18.23,0.574,12.012,368.39,97.316,4.939
64.28,185.75,21.68,0.782,12.522,650.58,96.853,4.406
60.73,544.43,23.17,0.448,12.076,423.82,96.908,6.563
117.39,186.69,11.89,0.576,7.843,559.04,96.229,6.71
104.25,149.37,16.15,0.819,9.37,614.66,97.872,5.294
81.2,736.6,59.32,0.433,8.547,308.12,96.591,5.864
77.79,233.09,25.76,0.871,10.998,588.89,98.879,3.786
80.98,674.88,15.77,0.893,9.909,344.35,97.781,3.763
106.48,481.24,15.35,0.444,8.85,422.69,97.35,7.929
99.68,154.5,45.97,0.546,7.707,612.89,98.461,7.28
71.11,768.81,52.73,0.586,9.425,287.97,97.401,5.428
70.45,272.87,22.85,0.788,11.237,569.61,97.823,4.483
65.9,701.75,11.05,0.698,12.155,331.67,96.753,5.129
99.62,218.17,21.15,0.722,9.17,576.36,98.416,5.838
105.86,697.76,12.83,0.779,8.576,306.7,97.498,3.6
75.9,109.26,15.17,0.459,11.433,658.53,97.996,6.128
61.26,458.25,31.58,0.817,12.312,476.07,97.863,4.036
64.93,638.61,21.5,0.753,12.069,375.0,97.769,3.25
118.07,754.36,35.8,0.689,7.295,261.98,97.402,5.026
77.73,736.44,22.67,0.845,11.339,307.69,98.727,3.399
106.15,673.74,57.03,0.75,7.376,305.29,96.856,4.82
97.48,721.73,55.3,0.501,8.335,286.69,97.001,6.079
82.92,239.45,38.34,0.615,9.434,584.65,98.947,5.585
72.34,298.93,27.72,0.647,10.733,544.36,98.417,5.678
67.28,302.28,29.06,0.428,11.606,537.84,98.055,6.345
96.9,363.94,30.59,0.877,9.265,509.07,98.95,4.118
106.48,375.32,46.38,0.464,7.612,476.39,97.578,6.294
98.63,481.19,32.58,0.749,9.46,431.74,99.083,5.511
91.82,211.92,52.84,0.653,8.213,574.9,97.486,5.37
62.52,583.87,57.2,0.413,10.433,403.41,96.297,5.646
118.11,217.3,26.8,0.862,7.078,557.61,97.263,5.077
107.92,317.22,38.03,0.826,8.566,497.7,98.406,4.502
77.57,452.34,14.75,0.662,11.121,474.18,97.845,4.863
118.8,657.51,20.02,0.514,7.526,305.74,96.865,6.761
96.11,617.63,30.67,0.461,8.777,343.88,98.382,6.377
94.95,551.87,20.31,0.582,9.305,384.51,98.649,7.013
104.88,209.04,53.83,0.528,6.784,551.92,97.284,6.685
108.71,482.93,17.91,0.653,8.394,418.61,97.366,6.08
99.39,161.21,32.78,0.883,8.128,610.17,98.7,3.556
67.69,364.15,40.28,0.687,10.463,522.34,97.891,4.434
80.3,389.46,44.59,0.845,10.38,509.6,98.21,3.603
115.69,127.87,29.15,0.725,7.799,593.81,98.12,5.356
73.48,291.79,53.45,0.638,10.011,553.31,97.804,5.56
82.33,768.95,38.42,0.827,10.212,274.9,99.08,4.432
85.92,767.54,31.98,0.636,10.452,273.23,98.915,5.309
86.36,346.63,13.36,0.834,9.964,517.59,97.812,4.261
96.78,130.17,33.23,0.546,8.268,625.16,99.077,6.215
116.58,225.37,51.04,0.464,5.939,541.9,96.98,7.877
74.44,374.55,40.73,0.828,10.069,506.63,98.357,5.184
67.29,763.45,51.61,0.694,10.124,309.1,96.805,4.488
71.85,198.84,34.7,0.845,10.592,636.38,98.978,4.641
113.22,634.46,15.92,0.869,8.495,330.72,96.548,4.588
98.75,176.08,10.68,0.427,9.708,585.29,96.878,7.616
77.15,786.88,25.16,0.65,10.476,284.38,98.437,4.271
108.96,367.13,44.9,0.587,6.345,465.15,97.324,6.043
111.68,642.66,49.51,0.713,6.407,320.67,97.565,5.511
110.79,339.81,24.79,0.797,7.917,488.59,98.203,5.701
115.14,539.37,34.78,0.54,7.113,364.59,97.433,6.113
75.13,234.41,31.06,0.678,10.188,587.56,99.001,4.181
105.3,202.21,30.53,0.754,8.079,569.0,98.962,5.129
87.63,756.64,21.57,0.467,9.599,276.82,98.458,6.698
110.52,742.35,16.82,0.807,8.509,271.14,97.249,3.834
103.71,721.23,19.83,0.703,8.493,281.82,98.758,4.546
106.59,537.8,12.77,0.875,8.758,386.87,97.484,4.423
99.37,665.79,19.91,0.57,8.703,317.3,98.305,5.845
70.65,148.33,10.46,0.454,11.9,645.98,97.006,6.837
92.7,334.35,41.36,0.653,8.365,512.42,98.898,4.986
119.08,319.59,25.82,0.443,7.678,496.03,96.818,7.242
116.24,544.95,58.66,0.885,6.195,381.26,95.728,5.069
62.59,349.17,19.69,0.419,12.106,537.09,97.192,5.79
69.89,203.95,27.29,0.777,10.958,626.1,97.613,5.272
67.9,517.53,27.89,0.663,11.524,426.35,97.927,4.332
103.56,670.07,10.42,0.584,9.646,309.35,97.419,6.32
109.07,367.49,51.96,0.433,6.864,487.42,96.906,7.03
72.81,192.59,11.6,0.711,12.45,614.85,97.501,4.425
90.35,237.68,57.01,0.693,8.313,548.89,97.802,5.165
110.44,266.24,54.6,0.54,6.962,528.67,96.659,6.972
103.97,309.93,36.78,0.855,8.154,520.35,98.475,4.635
92.53,549.96,37.18,0.552,9.174,369.45,98.819,6.548
95.42,520.66,42.69,0.625,8.101,416.14,99.468,6.356
90.5,587.26,29.35,0.672,9.31,368.03,99.536,4.6
77.85,353.75,42.36,0.45,9.928,516.97,98.475,5.874
93.9,676.8,12.24,0.866,10.273,322.17,97.551,3.352
101.33,242.86,12.7,0.587,9.637,543.97,97.452,5.811
112.4,428.33,32.86,0.44,7.937,427.62,97.907,7.729
98.18,660.66,37.48,0.594,7.88,316.13,98.404,6.021
105.67,226.11,54.39,0.7,6.647,569.78,97.18,5.414
69.6,176.9,15.23,0.657,11.959,627.21,97.615,5.269
87.69,718.58,51.13,0.747,8.362,299.6,97.594,5.254
60.56,340.05,20.5,0.428,13.61,532.61,96.974,7.259
74.8,578.71,29.7,0.542,10.9,400.74,98.915,5.793
103.59,117.74,25.83,0.81,8.633,637.83,98.348,3.767
119.51,583.03,30.01,0.44,6.865,352.92,97.553,7.316
65.95,321.27,17.52,0.828,11.904,557.07,97.018,4.499
84.09,139.02,35.18,0.446,9.66,631.59,98.99,6.979
108.0,526.87,50.08,0.817,7.146,383.65,97.445,5.093
72.24,268.56,32.08,0.58,10.608,569.57,98.31,5.872
93.31,370.77,34.53,0.706,8.912,488.06,98.823,4.641
103.98,156.41,52.44,0.476,7.74,582.81,97.599,6.621
96.96,203.01,45.3,0.433,11.847,692.12,94.845,10.641
71.28,308.58,34.52,0.508,10.825,542.7,98.287,6.602
81.32,162.83,22.88,0.464,9.953,628.86,98.047,6.297
107.03,737.58,54.25,0.556,7.108,278.77,97.127,6.294
93.25,104.23,38.85,0.657,9.416,647.04,99.027,5.97
60.31,438.7,21.06,0.694,12.878,493.78,96.809,5.394
105.66,186.27,23.46,0.795,8.907,580.29,98.82,5.136
62.12,315.38,50.16,0.728,11.31,573.49,96.339,3.681
104.74,748.24,12.21,0.704,9.243,271.14,96.566,5.444
72.15,213.19,59.6,0.606,9.681,606.2,96.2,6.663
117.48,776.08,16.52,0.637,7.694,237.39,96.802,6.108
82.08,244.06,49.8,0.607,9.243,567.78,97.795,5.36
79.62,619.1,29.74,0.821,10.922,372.96,98.581,3.506
68.93,482.67,34.61,0.515,10.674,453.02,98.416,5.33
78.34,719.14,54.03,0.403,8.808,298.79,97.558,7.432
112.6,487.8,30.65,0.726,7.716,397.18,98.053,5.247
119.78,474.19,36.87,0.501,6.634,394.33,97.259,6.583
82.1,236.82,12.46,0.845,11.322,593.64,97.544,4.256
86.92,216.36,10.12,0.83,10.608,585.09,97.337,4.386
103.32,741.54,22.24,0.438,9.441,267.79,98.389,7.479
113.17,329.49,44.03,0.453,6.365,502.08,97.006,6.708
95.58,360.46,16.06,0.648,10.246,486.78,97.389,6.256
83.49,631.88,15.69,0.705,10.442,350.06,97.888,4.871
84.76,337.18,30.55,0.537,9.135,512.02,99.175,6.737
101.74,766.44,42.39,0.758,8.064,277.35,98.585,5.509
60.19,616.55,45.6,0.697,11.012,402.58,97.217,4.445
97.18,518.2,18.92,0.562,9.005,409.87,97.614,5.893
81.33,716.63,13.98,0.413,10.246,310.26,97.711,6.467
107.65,134.72,57.02,0.775,6.766,606.64,96.892,5.32
65.58,279.94,23.03,0.507,12.145,586.41,97.075,5.159
95.29,425.53,52.67,0.817,8.222,465.04,98.173,5.353
88.86,258.88,53.17,0.61,8.438,566.27,97.806,5.98
98.54,620.73,48.63,0.689,8.084,346.71,99.084,4.637
63.89,743.45,18.44,0.836,12.207,310.85,96.461,2.482
94.8,396.64,51.09,0.832,7.539,493.24,98.52,3.345
93.69,339.49,48.46,0.586,7.689,512.63,98.15,6.405
93.64,773.09,39.84,0.504,8.587,274.44,98.297,5.764
96.21,411.4,26.86,0.788,9.132,471.34,98.701,4.56
100.59,442.33,23.13,0.617,9.322,437.24,98.512,6.114
108.3,346.15,16.09,0.496,8.983,482.6,97.643,6.586
76.19,736.68,35.49,0.852,10.628,306.88,99.29,3.947
109.5,498.27,39.26,0.499,7.314,396.43,98.431,6.745
89.9,633.52,27.97,0.413,8.982,334.19,98.517,6.645
64.62,668.26,33.77,0.41,11.43,356.58,98.033,5.377
63.51,339.29,28.18,0.711,11.934,538.69,97.751,4.254
80.05,403.59,42.05,0.731,8.757,490.43,98.485,5.114
107.09,693.93,55.06,0.556,6.512,298.34,96.833,5.774
102.46,354.28,18.2,0.56,8.785,485.49,97.723,6.938
107.32,655.75,29.07,0.57,8.179,328.92,98.279,7.245
91.04,758.69,17.04,0.74,9.766,269.03,98.027,4.95
86.41,536.25,41.25,0.429,9.138,403.77,98.407,7.364
68.85,619.14,46.44,0.865,10.345,382.21,97.969,3.931
79.69,663.57,56.6,0.511,8.885,337.17,97.382,5.596
86.04,691.53,23.94,0.9,9.903,313.26,98.79,3.73
65.32,376.54,57.51,0.486,9.789,522.22,96.539,7.022
73.24,135.88,13.16,0.786,11.287,656.23,97.226,4.352
95.89,381.31,40.15,0.512,8.627,475.6,98.631,5.947
104.14,571.63,12.86,0.44,9.387,370.33,97.414,6.302
119.9,415.25,54.69,0.837,5.616,446.64,95.772,4.849
115.99,624.27,36.49,0.829,7.754,321.56,97.66,4.217
98.55,349.89,43.47,0.602,7.997,490.8,97.755,6.847
85.27,544.32,51.58,0.751,9.437,413.77,98.072,4.762
98.17,230.49,17.52,0.679,9.217,569.0,97.569,6.148
107.14,624.56,11.93,0.826,8.27,335.48,96.735,4.41
67.1,481.99,53.94,0.558,10.263,447.51,96.391,4.945
84.59,242.85,25.75,0.662,10.243,570.11,98.485,4.823
110.39,304.34,16.45,0.643,8.553,507.67,97.111,5.593
83.03,624.03,33.42,0.577,9.603,351.44,98.76,5.749
94.31,437.82,39.92,0.846,8.699,443.63,99.136,4.634
95.27,251.22,11.55,0.483,9.742,563.3,97.493,7.058
71.07,777.09,23.74,0.475,11.149,287.81,97.401,5.051
81.73,600.59,11.64,0.688,11.422,364.78,97.5,4.903
80.07,769.99,31.02,0.729,10.336,282.25,98.967,3.946
61.57,398.97,54.76,0.497,10.73,499.28,96.026,6.049
61.45,432.57,59.13,0.595,10.213,487.16,95.539,5.464
109.9,728.57,41.85,0.873,7.24,277.71,98.101,3.644
76.38,467.53,18.08,0.523,10.681,449.15,98.123,6.404
91.08,595.1,55.29,0.734,8.021,386.03,97.153,5.991
77.92,276.52,35.81,0.77,8.878,561.08,98.739,5.079
116.44,412.71,17.69,0.624,7.751,437.88,97.261,6.09
75.56,186.41,56.09,0.869,9.379,614.39,97.685,3.954
85.78,244.19,47.87,0.768,9.2,582.65,98.696,4.757
112.36,100.66,46.59,0.629,6.763,608.65,97.549,5.992
110.52,127.49,45.46,0.685,7.23,604.12,98.166,6.101
71.17,784.1,20.02,0.746,10.658,292.96,98.423,3.592
108.16,269.65,20.55,0.696,8.506,535.96,97.801,4.772
87.49,564.32,44.41,0.839,8.36,394.49,98.462,4.259
88.98,687.37,20.99,0.578,9.523,333.89,98.43,5.632
68.01,485.46,31.93,0.55,13.212,517.52,94.58,13.033
64.84,207.2,49.1,0.507,14.585,726.72,93.431,9.235
103.68,609.68,49.2,0.419,7.52,341.18,97.579,7.095
89.79,520.18,32.66,0.422,9.318,398.18,98.477,6.251
86.21,611.88,49.61,0.835,8.865,377.27,98.358,4.033
103.77,638.82,51.93,0.739,7.038,338.08,97.231,5.884
105.93,782.79,42.74,0.73,7.39,259.98,98.193,5.28
69.53,501.49,21.42,0.707,11.749,453.46,97.229,3.961
96.61,339.15,23.7,0.825,8.779,506.86,98.898,4.008
68.12,553.93,25.74,0.64,11.692,406.24,98.297,5.044
105.08,147.91,15.84,0.835,8.897,607.66,97.58,4.255
99.42,728.18,23.66,0.58,9.368,277.36,98.451,4.781
117.4,183.57,20.48,0.863,8.228,576.19,97.008,5.25
64.14,329.49,32.77,0.749,10.786,557.84,97.866,4.618
63.42,671.02,55.42,0.529,10.081,347.53,96.238,5.651
76.93,518.12,15.22,0.682,10.947,427.6,97.939,5.06
75.7,375.54,46.01,0.667,9.118,507.78,98.582,5.107
74.82,431.4,44.36,0.469,9.524,480.09,97.934,5.92
114.38,698.18,14.79,0.696,9.296,284.35,96.672,5.674
74.97,338.0,56.13,0.557,9.607,510.94,97.337,6.582
76.32,708.75,38.42,0.426,10.868,317.09,98.084,6.01
105.56,161.69,28.19,0.874,8.74,608.52,97.925,4.193
86.98,643.76,47.83,0.721,8.569,349.75,98.5,4.204
106.6,693.28,22.87,0.838,8.427,297.32,98.332,3.975
63.92,227.27,44.68,0.738,11.109,598.42,97.226,4.724
89.25,401.24,11.99,0.578,10.609,482.0,97.419,4.843
62.02,215.85,51.97,0.656,10.406,615.68,96.348,5.306
63.76,594.62,32.41,0.738,10.896,395.63,97.505,4.575
114.39,474.74,41.83,0.88,8.337,431.79,97.84,3.633
68.35,544.73,21.06,0.527,11.58,408.99,97.245,5.172
91.95,237.54,43.85,0.837,8.573,586.83,98.693,4.616
84.67,248.22,48.61,0.862,9.1,575.37,98.135,4.201
80.84,129.05,33.66,0.735,9.973,629.75,98.486,5.336
113.99,325.45,40.89,0.866,7.145,498.66,97.973,4.69
61.31,491.82,32.82,0.599,12.149,463.05,97.282,5.773
99.83,700.55,54.7,0.877,7.492,302.46,97.591,3.876
117.8,566.85,34.89,0.751,6.591,348.47,96.966,4.789
93.61,404.78,52.09,0.421,7.968,467.06,97.598,6.41
116.21,767.18,50.07,0.853,6.27,246.11,97.017,4.804
63.14,603.47,30.53,0.642,12.185,394.17,98.401,4.821
85.13,751.12,21.5,0.63,10.772,291.54,97.945,5.487
75.61,469.31,30.3,0.683,10.684,447.09,98.572,5.25
103.85,281.23,51.31,0.475,6.757,522.17,97.646,5.938
118.88,136.98,21.38,0.635,7.121,600.42,96.654,5.863
75.39,608.26,36.22,0.816,10.408,372.36,98.958,3.496
99.25,184.91,50.3,0.408,7.802,576.79,97.571,6.946
71.89,311.94,27.67,0.536,10.877,536.84,98.298,5.697
93.92,472.73,42.11,0.401,8.309,432.26,98.466,7.498
87.84,495.09,22.28,0.608,9.804,429.57,98.979,6.214
118.32,520.41,15.46,0.764,7.981,380.21,96.247,5.115
96.51,216.38,49.72,0.799,7.08,578.74,98.08,4.792
80.97,365.82,14.95,0.873,10.596,524.86,98.23,3.665
66.85,532.04,23.57,0.704,11.434,421.08,97.422,4.624
69.07,778.87,52.76,0.527,10.477,266.24,97.098,5.54
73.52,609.34,27.32,0.862,10.685,384.97,97.963,4.092
75.06,745.82,58.65,0.788,9.371,299.7,96.502,4.429
111.04,633.55,58.99,0.687,6.464,322.83,96.192,4.313
93.67,514.2,23.41,0.748,10.079,418.51,98.428,4.796
91.4,234.42,12.05,0.862,10.849,582.19,97.573,5.113
66.89,566.68,45.25,0.756,10.59,392.35,97.839,4.015
111.61,536.37,32.55,0.584,7.429,374.66,97.803,6.76
103.37,521.73,15.04,0.757,8.94,418.16,97.917,4.853
64.06,442.85,45.38,0.42,10.636,481.84,97.315,6.405
102.47,470.06,11.56,0.593,9.229,431.54,97.349,5.452
92.61,334.11,53.51,0.603,8.318,522.22,98.137,5.35
64.9,463.52,16.93,0.483,12.274,465.84,96.989,6.297
87.5,238.29,16.37,0.412,10.542,574.97,98.47,7.483
89.08,663.62,18.78,0.467,10.578,333.65,98.549,6.331
69.95,230.04,58.01,0.727,10.467,603.33,96.408,4.191
116.74,159.48,44.66,0.801,6.718,585.12,97.557,5.39
111.0,405.37,50.07,0.894,7.325,460.84,97.407,5.079
100.14,560.82,29.88,0.573,8.526,372.56,98.585,6.874
87.74,406.4,26.82,0.7,10.324,479.23,98.987,4.992
84.71,293.73,21.72,0.869,10.822,540.09,98.999,3.359
99.06,490.72,34.03,0.484,8.922,409.49,98.874,7.01
92.73,342.9,37.59,0.759,8.968,508.62,99.543,4.821
63.74,753.01,41.59,0.777,10.788,298.91,97.94,4.328
90.75,745.85,22.86,0.444,9.173,275.51,98.728,6.543
108.38,451.66,57.43,0.831,6.691,433.82,96.299,4.291
87.55,329.52,18.49,0.807,10.926,528.11,98.358,4.611
63.12,615.99,58.28,0.417,10.038,386.14,95.79,6.8
107.18,125.7,10.74,0.446,9.336,606.56,96.961,7.27
72.08,432.34,34.06,0.425,10.996,485.74,98.513,5.945
75.52,335.43,26.67,0.567,10.682,537.11,98.505,4.976
69.88,744.38,32.46,0.655,11.51,307.45,98.308,4.339
79.81,108.4,38.53,0.666,8.725,657.2,98.997,5.286
105.41,486.97,31.78,0.534,7.65,415.09,98.169,6.828
91.16,618.46,30.74,0.856,9.06,368.69,99.599,3.51
72.29,439.51,46.64,0.584,9.732,483.72,97.307,6.278
112.67,159.78,44.29,0.423,7.033,595.26,97.862,6.888
112.77,780.72,51.66,0.55,6.676,242.79,96.808,7.34
112.23,462.61,22.5,0.666,8.254,426.27,97.923,6.652
74.33,529.93,40.48,0.604,10.45,431.43,98.529,5.403
87.07,265.63,39.26,0.537,8.852,551.14,98.959,5.43
119.1,438.45,28.49,0.466,6.7,421.67,97.239,7.122
106.32,400.4,34.3,0.81,8.181,465.52,98.749,4.675
61.63,152.43,25.69,0.898,11.802,663.5,97.322,3.055
63.91,174.31,17.09,0.565,11.574,641.79,97.16,5.861
87.84,686.23,20.69,0.591,10.504,316.94,98.165,5.114
114.55,267.87,15.28,0.709,11.803,580.95,93.458,10.847
92.32,236.47,44.15,0.759,9.257,573.22,98.961,4.953
89.87,453.44,43.04,0.596,8.912,440.97,99.016,5.48
66.33,638.12,57.53,0.852,10.323,359.59,96.539,4.613
99.41,143.36,46.48,0.68,8.475,603.88,98.187,5.497
109.33,503.77,12.6,0.625,8.555,403.69,97.192,6.152
82.83,183.45,54.21,0.723,9.325,621.97,97.502,5.206
106.54,125.52,53.13,0.876,7.193,620.03,97.864,4.923
117.87,136.92,32.17,0.797,7.567,600.5,97.417,5.651
72.23,683.91,39.29,0.42,10.458,340.6,97.777,6.681
91.4,182.58,58.8,0.566,8.436,586.41,96.683,6.382
77.23,131.61,36.62,0.635,10.271,649.29,98.714,5.714
107.57,406.53,55.27,0.557,6.205,455.54,96.876,6.431
94.66,690.8,14.15,0.75,10.526,317.62,98.485,4.633
98.07,283.69,19.55,0.813,9.041,535.62,98.057,4.343
107.87,395.2,32.04,0.766,8.499,459.25,98.384,5.138
83.76,127.95,39.24,0.895,9.57,646.03,98.669,4.3
114.91,414.35,50.81,0.536,6.898,456.46,96.546,6.867
91.98,504.33,59.41,0.837,8.376,429.22,97.582,4.4
69.48,499.63,29.44,0.783,11.377,442.34,97.911,4.074
101.75,332.7,12.37,0.581,9.619,492.71,97.528,6.187
107.6,320.87,50.06,0.767,7.289,494.06,97.663,4.952
79.01,174.64,40.22,0.452,8.999,625.5,98.578,6.85
111.43,356.76,19.93,0.795,8.375,476.38,97.731,4.993
114.37,169.65,34.74,0.666,6.867,579.45,97.4,6.211
76.61,636.62,47.12,0.546,9.747,367.09,98.61,6.119
119.01,776.39,48.52,0.728,5.814,229.96,97.132,4.882
68.44,779.05,34.98,0.721,10.518,298.12,98.206,4.563
72.12,705.55,25.26,0.505,11.761,318.54,98.873,5.725
71.05,520.55,58.69,0.415,9.934,416.31,96.27,7.42
113.64,590.61,43.17,0.617,6.934,346.47,97.62,5.873
99.26,299.64,30.41,0.685,8.818,520.92,99.236,5.925
69.13,541.54,24.02,0.838,11.421,427.39,97.882,3.819
86.42,418.95,46.56,0.864,9.246,471.5,98.189,3.431
96.92,437.41,22.11,0.664,9.07,436.2,98.04,5.254
65.01,630.44,18.59,0.777,12.501,373.89,97.828,4.449
112.94,297.34,36.49,0.62,7.224,501.03,97.679,6.027
108.22,322.63,24.5,0.773,8.182,507.62,98.071,4.093
90.31,747.25,41.45,0.502,8.862,270.82,98.418,6.029
118.03,139.36,15.9,0.586,7.702,589.14,96.724,6.162
85.07,439.94,42.75,0.717,9.404,464.73,98.532,5.025
119.05,738.96,24.16,0.409,7.176,255.44,96.73,7.963
100.08,527.25,10.01,0.761,9.909,401.89,97.294,5.292
98.08,482.48,16.35,0.818,10.068,433.54,97.755,5.341
69.96,274.82,56.68,0.6,9.462,561.58,96.636,5.246
112.92,340.29,53.37,0.624,6.433,487.66,97.068,6.103
85.65,696.43,21.68,0.826,10.496,293.1,98.786,3.54
69.73,491.45,48.92,0.788,10.037,452.89,97.689,3.834
60.76,460.32,40.43,0.544,11.467,470.56,97.292,5.027
93.59,169.71,58.55,0.562,7.977,595.6,96.928,5.677
91.64,111.22,28.68,0.739,9.89,644.69,99.581,5.968
103.16,774.58,44.07,0.682,7.506,266.43,98.049,4.153
113.42,363.89,13.18,0.481,8.035,467.89,96.629,7.703
64.76,522.25,29.81,0.555,11.372,426.0,97.765,6.066
103.89,155.8,58.19,0.85,6.647,606.65,97.124,5.072
71.24,578.18,36.95,0.744,10.902,388.27,98.725,3.825
111.49,752.8,24.39,0.893,7.664,260.68,97.904,3.328
109.14,502.97,16.01,0.784,9.636,414.66,97.49,4.705
92.45,188.28,45.18,0.871,9.125,600.97,98.794,4.747
102.61,507.21,42.24,0.508,7.836,388.48,97.663,6.498
78.86,636.44,28.7,0.786,10.839,344.92,98.323,3.705
88.27,384.49,57.55,0.41,7.529,486.46,96.984,7.494
109.3,715.89,11.11,0.735,9.931,292.22,96.621,5.9
87.56,554.08,25.19,0.635,9.691,381.64,98.436,5.276
81.47,729.47,56.05,0.573,8.804,303.39,97.58,5.514
89.65,536.45,26.05,0.831,9.032,417.05,98.942,3.515
109.69,191.9,22.61,0.827,8.536,593.29,97.865,4.832
80.11,316.78,36.71,0.411,9.436,534.82,98.33,7.074
70.43,241.26,51.19,0.705,10.059,595.68,97.426,5.116
102.72,736.18,15.16,0.584,8.982,259.89,96.843,5.561
109.56,632.28,57.15,0.608,6.129,345.82,96.392,5.775
66.04,573.48,49.75,0.816,10.152,403.53,97.297,3.628
74.39,310.68,19.06,0.555,11.352,537.2,97.959,5.708
68.52,228.83,45.6,0.872,9.987,602.14,97.394,4.124
80.88,629.52,29.25,0.49,9.915,367.49,98.81,5.065
87.02,431.91,30.11,0.731,10.017,483.75,98.702,4.883
104.93,258.05,49.16,0.736,8.409,545.81,97.561,5.599
99.07,531.64,58.14,0.526,7.516,401.71,97.132,6.008
97.26,128.23,16.33,0.562,9.205,622.93,98.576,6.203
81.14,328.32,31.03,0.817,10.055,524.34,98.968,4.165
110.49,427.99,34.05,0.781,7.706,456.97,97.927,4.857
88.28,203.57,28.82,0.565,9.527,585.43,98.964,6.178
118.75,789.26,28.16,0.667,7.654,247.06,97.488,5.648
98.05,246.37,12.61,0.431,9.742,563.19,97.645,6.079
67.58,191.25,44.28,0.504,10.895,624.33,98.512,6.46
100.57,242.47,31.81,0.643,8.431,571.07,98.533,5.766
79.51,638.34,19.74,0.443,11.316,368.61,98.221,7.26
101.18,397.85,50.8,0.822,7.545,471.01,98.362,4.1
64.18,495.79,50.13,0.759,10.199,446.95,97.484,3.8
70.49,114.71,34.32,0.872,11.777,652.34,97.847,3.963
111.34,124.1,24.92,0.747,7.34,630.35,97.879,5.829
73.63,412.08,41.9,0.87,9.98,490.42,98.893,2.864
110.22,671.66,24.41,0.677,7.914,316.98,98.782,5.055
76.76,719.67,21.8,0.7,11.983,306.26,98.52,4.91
98.57,160.69,46.53,0.888,8.777,621.71,98.33,4.006
101.65,476.85,12.02,0.721,10.081,420.12,97.079,5.915
